"date","cloud.area","bloom.area.m2","vis.bloom","median","mean","min","max","sd","N","cloud.area.per","bloom.area.mi2","bloom.area.per","date2"
2019-01-13,450000,230040000,0,84722.7414140596,110949.103160615,6486.34433548237,539510.622515127,95538.7657191215,2556,0.000249394174277768,88.81890408,12.7490301890795,2019.03287671233
2019-01-14,332370000,25020000,0,36982.8179780266,62780.4695052166,6486.34433548237,328095.293113119,62376.2682750417,278,0.184202537121559,9.66027204,1.38663160898439,2019.03561643836
2019-01-16,58950000,6570000,0,80167.8063387679,104070.963313163,6854.88226452661,387257.644921617,86080.7662405661,73,0.0326706368303876,2.53669014,0.364115494445541,2019.04109589041
2019-01-17,90000,311760000,0,64268.7717317019,85225.5029054232,6486.34433548237,570164.272280747,74557.2753344915,3464,4.98788348555536e-05,120.37115952,17.2780283939638,2019.04383561644
2019-01-18,1980000,1.8e+07,0,69823.2404077171,107198.664054857,7447.31973905989,420726.628384444,103404.189769669,200,0.00109733436682218,6.949836,0.997576697111072,2019.04657534247
2019-01-20,226800000,36990000,0,67920.3632617184,88963.1512041818,6486.34433548237,409260.659730011,71615.5948750995,411,0.125694663835995,14.28191298,2.05002011256325,2019.05205479452
2019-01-21,90000,447120000,0,42461.9563946313,65251.2873554918,6486.34433548237,586138.164514028,65306.1231417991,4968,4.98788348555536e-05,172.63392624,24.779805156239,2019.05479452055
2019-01-22,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.05753424658
2019-01-24,1300500000,0,0,NA,NA,Inf,-Inf,NA,0,0.720749163662749,0,0,2019.06301369863
2019-01-25,103050000,157860000,0,50820.7939104514,67304.3962976898,6486.34433548237,469894.108605215,59362.816398053,1754,0.0571112659096089,60.95006172,8.7487476336641,2019.06575342466
2019-01-28,761130000,0,0,NA,NA,Inf,-Inf,NA,0,0.421825306373417,0,0,2019.07397260274
2019-01-29,9e+05,543870000,0,51522.8644581756,75209.2593469021,6486.34433548237,711213.513653329,69703.1900467093,6043,0.000498788348555536,209.98929474,30.141779903211,2019.07671232877
2019-01-31,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.08219178082
2019-02-01,327330000,3600000,0,18282.7468213719,25186.8303673372,6854.88226452661,105681.750921366,20555.5605724926,40,0.181409322369648,1.3899672,0.199515339422214,2019.08493150685
2019-02-02,368280000,37260000,0,57543.9937337157,131132.665838148,6668.06769213622,409260.659730011,125610.928328776,414,0.204104192228925,14.38616052,2.06498376301992,2019.08767123288
2019-02-04,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.09315068493
2019-02-05,3.6e+07,106740000,0,50118.7233627272,59382.8663659657,6486.34433548237,248885.731828239,39141.438937896,1186,0.0199515339422214,41.21252748,5.91562981386866,2019.09589041096
2019-02-06,720000,74070000,0,51522.8644581756,67564.3877322687,6486.34433548237,277971.326775929,53973.9632444142,823,0.000399030678844429,28.59857514,4.10502810861206,2019.09863013699
2019-02-08,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.10410958904
2019-02-09,0,86220000,0,40179.081084894,48317.1704302569,6486.34433548237,248885.731828239,35060.2469317027,958,0,33.28971444,4.77839237916203,2019.10684931507
2019-02-10,1080000,35820000,0,32210.6879128343,48904.2035600686,7244.35960074989,285759.054337495,48277.1022391146,398,0.000598546018266643,13.83017364,1.98517762725103,2019.1095890411
2019-02-12,24120000,3330000,0,23120.6479017559,33913.138972307,6486.34433548237,169044.093164326,35177.1054414738,37,0.0133675277412884,1.28571966,0.184551688965548,2019.11506849315
2019-02-13,1434960000,0,0,NA,NA,Inf,-Inf,NA,0,0.795268142936947,0,0,2019.11780821918
2019-02-14,7560000,7650000,0,25822.601906346,36556.1238200787,6486.34433548237,143218.789927354,35238.3284509702,85,0.0041898221278665,2.9536803,0.423970096272206,2019.12054794521
2019-02-16,52650000,22860000,0,32210.6879128343,40999.8442772022,6854.88226452661,285759.054337495,33392.1896667519,254,0.0291791183904989,8.82629172,1.26692240533106,2019.12602739726
2019-02-17,450000,20970000,0,32210.6879128343,47446.1583692738,6486.34433548237,328095.293113119,49991.2028378869,233,0.000249394174277768,8.09655894,1.1621768521344,2019.12876712329
2019-02-18,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.13150684931
2019-02-20,311040000,90000,0,19054.6071796325,19054.6071796325,19054.6071796325,19054.6071796325,NA,1,0.172381253260793,0.03474918,0.00498788348555536,2019.13698630137
2019-02-21,75150000,17280000,0,22490.5460583578,33424.0881389617,6486.34433548237,210862.814993329,32987.6984093381,192,0.0416488271043873,6.67184256,0.957673629226629,2019.1397260274
2019-02-24,190890000,15660000,0,31332.8572431559,38418.6754370818,6486.34433548237,216770.410481969,30193.2052552243,174,0.105793008728629,6.04635732,0.867891726486633,2019.14794520548
2019-02-25,631080000,0,0,NA,NA,Inf,-Inf,NA,0,0.349750390007142,0,0,2019.15068493151
2019-02-27,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.15616438356
2019-02-28,109080000,85500000,0,51522.8644581756,58305.1336909708,6486.34433548237,310455.958812836,40169.7208482536,950,0.060453147844931,33.011721,4.73848931127759,2019.15890410959
2019-03-01,837540000,2160000,0,32101.476947168,44037.8361881372,10092.5288607668,143218.789927354,37512.0206628955,24,0.464172437165782,0.83398032,0.119709203653329,2019.16164383562
2019-03-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.16712328767
2019-03-04,69480000,14040000,0,39084.0895792402,48088.7682869074,8317.63771102671,183653.834334835,33883.266619811,156,0.0385064605084874,5.42087208,0.778109823746636,2019.1698630137
2019-03-05,360810000,0,0,NA,NA,Inf,-Inf,NA,0,0.199964248935914,0,0,2019.17260273973
2019-03-07,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.17808219178
2019-03-08,270900000,58770000,0,59156.1634175474,78485.3650320829,6486.34433548237,510504.999975406,64711.6858553142,653,0.150135292915216,22.69121454,3.25708791606765,2019.18082191781
2019-03-09,455850000,0,0,NA,NA,Inf,-Inf,NA,0,0.252636298543379,0,0,2019.18356164384
2019-03-11,270000,104670000,0,75857.7575029184,85961.9839736501,6486.34433548237,444631.267469108,53952.0363680269,1163,0.000149636504566661,40.41329634,5.80090849370088,2019.18904109589
2019-03-12,360000,30690000,0,39084.0895792402,57653.7207107915,6486.34433548237,376703.798983909,58912.2189623517,341,0.000199515339422214,11.84947038,1.70086826857438,2019.19178082192
2019-03-13,123660000,0,0,NA,NA,Inf,-Inf,NA,0,0.0685335190915306,0,0,2019.19452054795
2019-03-15,424350000,20610000,0,39084.0895792402,54003.19331372,6668.06769213622,255858.588690565,49998.0136084975,229,0.235178706343935,7.95756222,1.14222531819218,2019.2
2019-03-16,1176840000,0,0,NA,NA,Inf,-Inf,NA,0,0.652215644571219,0,0,2019.20273972603
2019-03-17,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.20547945205
2019-03-19,1436130000,0,0,NA,NA,Inf,-Inf,NA,0,0.795916567790069,0,0,2019.21095890411
2019-03-20,1079640000,0,0,NA,NA,Inf,-Inf,NA,0,0.598346502927221,0,0,2019.21369863014
2019-03-23,360000,382410000,0,60813.5001278718,78335.2335335103,6486.34433548237,862978.54776697,67863.1902202299,4249,0.000199515339422214,147.64926582,21.1935169301247,2019.22191780822
2019-03-24,225090000,1.53e+08,0,92044.957175317,109859.082754423,6486.34433548237,570164.272280747,85659.4357795504,1700,0.12474696597374,59.073606,8.47940192544411,2019.22465753425
2019-03-26,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.2301369863
2019-03-27,268290000,70560000,0,42461.9563946313,60173.5331469799,6486.34433548237,510504.999975406,58880.1477516949,784,0.148688806704405,27.24335712,3.9105006526754,2019.23287671233
2019-03-28,77130000,177840000,0,50118.7233627272,69723.8927867562,6486.34433548237,432513.831035009,67942.9033484024,1976,0.0427461614712094,68.66437968,9.85605776745739,2019.23561643836
2019-03-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.24109589041
2019-03-31,21240000,308700000,0.03474918,82413.8115013002,91813.0409378945,6486.34433548237,1018591.38805412,77156.6974359291,3430,0.0117714050259106,119.1896874,17.1084403554549,2019.24383561644
2019-04-01,162090000,32760000,0,64268.7717317019,81564.9285861893,6854.88226452661,356451.133426244,60614.5795260615,364,0.089831781574852,12.64870152,1.81558958874215,2019.24657534247
2019-04-03,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.25205479452
2019-04-04,568980000,12600000,0,45503.1482246755,67176.5627671826,6486.34433548237,636795.520907916,84490.0643664029,140,0.31533399395681,4.8648852,0.69830368797775,2019.25479452055
2019-04-05,343980000,15300000,0,44874.5389933132,48440.1995451121,6668.06769213622,159955.802861467,31720.4891113863,170,0.190636906817926,5.9073606,0.847940192544411,2019.25753424658
2019-04-07,15390000,3240000,0,238803.916531609,308176.092821041,23120.6479017559,751622.894018205,213218.320644033,36,0.00852928076029967,1.25097048,0.179563805479993,2019.26301369863
2019-04-08,40860000,97560000,0,89536.4765549594,105467.851305232,6486.34433548237,887156.012037961,95920.2722537253,1084,0.0226449910244213,37.66811112,5.40686569834201,2019.26575342466
2019-04-09,222930000,0,0,NA,NA,Inf,-Inf,NA,0,0.123549873937206,0,0,2019.26849315068
2019-04-11,35280000,52560000,0,67920.3632617184,95145.2832250213,6486.34433548237,586138.164514028,91257.390850714,584,0.019552503263377,20.29352112,2.91292395556433,2019.27397260274
2019-04-12,10350000,116010000,0,1e+05,121617.615334632,6486.34433548237,887156.012037961,97301.5540485415,1289,0.00573606600838866,44.79169302,6.42938181288086,2019.27671232877
2019-04-13,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.27945205479
2019-04-15,3060000,65520000,0,80167.8063387679,103603.302804335,7046.93068967147,772680.585095702,91361.9268853172,728,0.00169588038508882,25.29740304,3.6311791774843,2019.28493150685
2019-04-16,1350000,229320000,0,64268.7717317019,102287.375876058,6486.34433548237,731139.083483417,105909.851762489,2548,0.000748182522833304,88.54091064,12.7091271211951,2019.28767123288
2019-04-19,514350000,1440000,0,59984.8317727096,72504.6191655419,23120.6479017559,263026.799189538,56428.6684522994,16,0.285057541199489,0.55598688,0.0798061357688858,2019.29589041096
2019-04-20,38970000,86580000,0,77983.0110523258,113469.077429035,6486.34433548237,912010.83935591,112945.456000512,962,0.0215975354924547,33.42871116,4.79834391310426,2019.29863013699
2019-04-22,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.30410958904
2019-04-23,79740000,165600000,0,114815.362149688,144433.479188928,6486.34433548237,887156.012037961,121517.165345309,1840,0.0441926476820205,63.9384912,9.17770561342186,2019.30684931507
2019-04-24,3420000,373500000,0,75857.7575029184,125896.473648317,6486.34433548237,963829.023623971,135389.554198916,4150,0.00189539572451104,144.209097,20.6997164650547,2019.3095890411
2019-04-26,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.31506849315
2019-04-27,90000,240300000,0.20849508,102801.629812647,140622.889269403,6486.34433548237,1235947.43344451,133131.56400533,2670,4.98788348555536e-05,92.7803106,13.3176489064328,2019.31780821918
2019-04-28,35010000,289170000,0,97274.7223776964,142629.221856052,6668.06769213622,794328.234724281,132948.817912477,3213,0.0194028667588103,111.64911534,16.0260696390894,2019.32054794521
2019-04-30,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.32602739726
2019-05-01,411210000,50580000,0,151356.124843621,184718.02158349,7244.35960074989,963829.023623971,130137.317812495,562,0.227896396455024,19.52903916,2.80319051888211,2019.32876712329
2019-05-02,335250000,22680000,0,87096.3589956081,105595.639869908,7655.96606911255,387257.644921617,73717.3025127714,252,0.185798659836937,8.75679336,1.25694663835995,2019.33150684932
2019-05-04,290340000,0,0,NA,NA,Inf,-Inf,NA,0,0.160909121244016,0,0,2019.33698630137
2019-05-05,147870000,46620000,0.06949836,178648.757485205,204527.074681387,7447.31973905989,1018591.38805412,145550.797663038,518,0.0819509256676746,18.00007524,2.58372364551768,2019.3397260274
2019-05-06,22050000,0,0,NA,NA,Inf,-Inf,NA,0,0.0122203145396106,0,0,2019.34246575342
2019-05-08,89910000,180000,0,59246.5147135398,59246.5147135398,55975.760149511,62517.2692775686,4625.5454636432,2,0.049828956020698,0.06949836,0.00997576697111072,2019.34794520548
2019-05-09,56880000,117720000,0.03474918,194088.587759278,222142.560715676,6486.34433548237,1169499.39101987,151520.181972206,1308,0.0315234236287099,45.45192744,6.52415159910641,2019.35068493151
2019-05-10,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.35342465753
2019-05-12,46980000,18720000,0,128233.058265602,151629.594177895,13677.2882559585,691830.970918936,103865.217486475,208,0.026036751794599,7.22782944,1.03747976499551,2019.35890410959
2019-05-13,111240000,31410000,0.06949836,92044.957175317,132162.703576141,6668.06769213622,1106623.78397767,138064.720073937,349,0.0616502398814642,12.12746382,1.74077133645882,2019.36164383562
2019-05-17,21240000,337950000,0,128233.058265602,187626.900301563,6486.34433548237,937562.00692588,171980.024661037,3755,0.0117714050259106,130.4831709,18.7295024882604,2019.37260273973
2019-05-19,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.37808219178
2019-05-20,7020000,326430000,0.13899672,121338.885046498,169529.217771133,6486.34433548237,1584893.19246111,152088.140422062,3627,0.00389054911873318,126.03527586,18.0910534021093,2019.38082191781
2019-05-21,20430000,623340000,7.61007042,151356.124843621,263566.248516163,6486.34433548237,2831391.99579938,310243.104597788,6926,0.0113224955122107,240.67282068,34.5460810209564,2019.38356164384
2019-05-23,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.38904109589
2019-05-24,270000,376740000,0.3474918,124738.351424294,168962.563434354,6486.34433548237,1458814.26027535,158485.919822393,4186,0.000149636504566661,145.46006748,20.8792802705347,2019.39178082192
2019-05-25,14490000,271710000,0,121338.885046498,158117.925897268,6486.34433548237,772680.585095702,129120.302881637,3019,0.00803049241174413,104.90777442,15.0584202428916,2019.39452054795
2019-05-27,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.4
2019-05-28,0,727650000,10.9459917,235504.928389601,326064.014727495,6486.34433548237,3435579.47899875,326045.258756687,8085,0,280.9471203,40.3270379807151,2019.40273972603
2019-05-31,632700000,0,0,NA,NA,Inf,-Inf,NA,0,0.350648209034542,0,0,2019.41095890411
2019-06-01,4320000,402120000,0.27799344,108642.562361706,158012.04450262,6486.34433548237,1541700.45294956,155893.185654517,4468,0.00239418407306657,155.25933624,22.2858634134613,2019.41369863014
2019-06-02,6570000,12960000,0,123038.618235396,170316.403855524,9036.494737223,510504.999975406,133680.157936577,144,0.00364115494445541,5.00388192,0.718255221919972,2019.41643835616
2019-06-04,430740000,12690000,1.87645572,862978.54776697,893339.32211085,173780.082874937,2089296.13085404,511034.682352962,141,0.23872010361868,4.89963438,0.703291571463306,2019.42191780822
2019-06-05,12960000,467190000,2.15444916,164437.172321493,213469.22306324,6486.34433548237,1541700.45294956,208111.53004819,5191,0.00718255221919972,180.38299338,25.8921031735179,2019.42465753425
2019-06-06,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.42739726027
2019-06-08,73620000,9720000,0.03474918,216853.16496018,265400.056184063,6668.06769213622,1018591.38805412,209003.532929969,108,0.0408008869118428,3.75291144,0.538691416439979,2019.43287671233
2019-06-09,192330000,24210000,0,139315.68029453,197062.666729277,11587.7735615513,912010.83935591,167693.11335624,269,0.106591070086318,9.34752942,1.34174065761439,2019.43561643836
2019-06-12,23940000,50580000,0.1737459,128233.058265602,167226.783029329,6486.34433548237,1419057.52168909,169902.809148515,562,0.0132677700715773,19.52903916,2.80319051888211,2019.44383561644
2019-06-13,10440000,285480000,1.07722458,164437.172321493,216704.522352028,6486.34433548237,1770108.95831742,202619.152654313,3172,0.00578594484324422,110.22439896,15.8215664161816,2019.44657534247
2019-06-15,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.45205479452
2019-06-16,1185930000,0,0,NA,NA,Inf,-Inf,NA,0,0.65725340689163,0,0,2019.45479452055
2019-06-17,809370000,0,0,NA,NA,Inf,-Inf,NA,0,0.448560361855994,0,0,2019.45753424658
2019-06-19,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.46301369863
2019-06-20,6120000,275760000,0.27799344,118032.063565173,182823.900333434,6486.34433548237,1342764.96113786,179650.22469618,3064,0.00339176077017764,106.47148752,15.2828749997416,2019.46575342466
2019-06-21,3600000,477630000,9.59077368,216770.410481969,324811.263014091,6486.34433548237,1819700.85860998,309091.997881733,5307,0.00199515339422214,184.41389826,26.4706976578423,2019.46849315068
2019-06-23,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2019.47397260274
2019-06-24,540000,561060000,0.90347868,164437.172321493,223895.811320751,6486.34433548237,1380384.26460288,178755.133620005,6234,0.000299273009133322,216.62638812,31.0944656489521,2019.47671232877
2019-06-25,0,245970000,0,114815.362149688,148450.205555648,6486.34433548237,839459.986519397,123975.109107261,2733,0,94.96950894,13.6318855660228,2019.47945205479
2019-06-27,452520000,2790000,0,52966.3443891658,74954.8448995235,14454.3977074593,277971.326775929,65285.9974968765,31,0.250790781653723,1.07722458,0.154624388052216,2019.48493150685
2019-06-28,24660000,616860000,0.72973278,159955.802861467,211459.154528678,6486.34433548237,1629296.03263972,187035.50692571,6854,0.0136668007504217,238.17087972,34.1869534099964,2019.48767123288
2019-06-29,109440000,0,0,NA,NA,Inf,-Inf,NA,0,0.0606526631843532,0,0,2019.4904109589
2018-01-01,1186200000,0,0,NA,NA,Inf,-Inf,NA,0,0.657403043396196,0,0,2018
2018-01-02,881100000,0,0,NA,NA,Inf,-Inf,NA,0,0.48831379323587,0,0,2018.00273972603
2018-01-04,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2018.00821917808
2018-01-05,0,79380000,0,21281.3904598271,39752.5511221702,6486.34433548237,539510.622515127,52912.3605474931,882,0,30.64877676,4.39931323425983,2018.01095890411
2018-01-06,287370000,7470000,0,71779.4291271362,113454.237924148,9036.494737223,554625.71295791,122363.641657404,83,0.159263119693783,2.88418194,0.413994329301095,2018.01369863014
2018-01-08,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2018.01917808219
2018-01-09,714960000,1170000,0,64268.7717317019,121706.234970772,20701.4134879104,398107.170553497,115984.447013146,13,0.396237464092518,0.45173934,0.0648424853122197,2018.02191780822
2018-01-10,979470000,0,0,NA,NA,Inf,-Inf,NA,0,0.54283135973299,0,0,2018.02465753425
2018-01-12,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2018.0301369863
2018-01-13,101700000,18450000,0,67920.3632617184,86517.5977152348,6486.34433548237,496592.321450336,73817.3375747706,205,0.0563630833867756,7.1235819,1.02251611453885,2018.03287671233
2018-01-14,25200000,114390000,0,36982.8179780266,62516.2822110376,6486.34433548237,524807.460249772,74682.8028469453,1271,0.013966073759555,44.16620778,6.33959991014086,2018.03561643836
2018-01-16,0,0,0,NA,NA,Inf,-Inf,NA,0,0,0,0,2018.04109589041
2018-01-17,8550000,206100000,0,34994.5167028357,49962.4347644879,6486.34433548237,409260.659730011,48603.4386584524,2290,0.00473848931127759,79.5756222,11.4222531819218,2018.04383561644
2018-01-18,3510000,585180000,0,32210.6879128343,50750.5282695909,6486.34433548237,711213.513653329,67618.4721639972,6502,0.00194527455936659,225.93916836,32.4312184230809,2018.04657534247
